Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,37:38,.636,.567,.467,.467,0.0,15.6,8.2,48.3,2.8,2.4,5.2,24.2,148,104,13.9
Kyrie Irving,33:48,.426,.412,.294,.235,11.5,13.9,12.7,25.3,1.5,0.0,21.0,33.6,89,108,-10.3
Jeff Green,33:39,.625,.625,.750,.000,3.9,7.0,5.5,4.1,3.1,0.0,20.0,7.1,113,107,-0.3
Joe Harris,30:09,.965,1.000,.700,.200,0.0,19.4,10.2,5.9,1.7,0.0,15.5,20.4,143,107,11.2
Bruce Brown,19:35,.489,.429,.143,.714,19.9,6.0,12.6,8.0,2.7,0.0,0.0,22.4,124,108,-1.9
Timothé Luwawu-Cabarrot,26:57,.833,.833,.889,.000,0.0,8.7,4.6,18.4,3.9,0.0,10.0,17.7,149,104,9.8
DeAndre Jordan,23:38,.735,1.000,.000,1.333,5.5,34.7,20.8,0.0,0.0,3.8,17.4,11.6,114,104,-2.3
Landry Shamet,18:59,.727,.667,.500,.333,0.0,12.3,6.5,0.0,0.0,0.0,12.7,19.8,122,112,-0.2
Tyler Johnson,8:08,.300,.300,.800,.000,0.0,28.8,15.1,18.4,0.0,0.0,0.0,29.3,78,107,-15.8
Andre Roberson,4:21,,,,,0.0,26.9,14.1,0.0,0.0,20.8,100.0,11.0,0,95,-0.3
Noah Vonleh,3:08,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0,115,-21.4
