Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BRK,0,240,38,77,.494,18,39,.462,15,24,.625,8,31,39,23,9,3,13,18,109
LAL,1,240,40,83,.482,8,30,.267,10,14,.714,10,29,39,21,7,4,16,16,98
