Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,27:36,6,15,.400,1,3,.333,5,7,.714,0,4,4,1,0,1,0,0,18,0
Saddiq Bey,23:50,3,7,.429,3,6,.500,2,2,1.000,0,8,8,1,1,1,1,0,11,+4
Wayne Ellington,22:38,1,5,.200,0,4,.000,0,0,,0,2,2,2,0,0,0,0,2,+6
Cory Joseph,22:07,6,9,.667,1,3,.333,2,2,1.000,0,1,1,4,1,1,1,2,15,+7
Mason Plumlee,20:55,5,6,.833,0,0,,0,1,.000,1,6,7,3,0,1,3,0,10,+9
Isaiah Stewart,27:05,2,6,.333,0,0,,0,0,,3,8,11,1,1,4,2,5,4,+5
Frank Jackson,25:22,7,12,.583,3,5,.600,1,1,1.000,0,3,3,1,0,0,1,1,18,+8
Killian Hayes,23:12,1,5,.200,0,0,,0,0,,1,3,4,5,3,0,3,4,2,+11
Hamidou Diallo,21:29,6,11,.545,1,2,.500,1,2,.500,2,1,3,1,2,0,2,4,14,+14
Sekou Doumbouya,17:43,2,6,.333,0,2,.000,0,0,,1,3,4,3,0,0,0,0,4,+18
Tyler Cook,2:41,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,-4
Deividas Sirvydis,2:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
Saben Lee,2:41,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-4
