Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,1,240,48,88,.545,16,37,.432,12,12,1.000,4,30,34,28,7,3,6,15,124
BRK,0,240,47,82,.573,20,40,.500,14,15,.933,4,33,37,28,4,4,10,11,128
