Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,36:33,.777,.719,.438,.563,0.0,14.2,6.2,58.1,3.9,0.0,23.1,29.9,130,120,12.3
Clint Capela,31:05,.806,.786,.000,.143,29.0,29.2,29.1,7.3,3.1,11.2,11.8,22.9,152,112,13.9
Cam Reddish,30:31,.314,.231,.308,.231,3.3,17.0,9.3,0.0,7.9,2.9,6.5,21.1,71,109,-5.2
John Collins,30:13,.288,.231,.231,.154,6.6,4.3,5.6,0.0,1.6,0.0,12.6,22.1,64,127,-18.4
Kevin Huerter,30:13,.357,.357,.714,.000,0.0,8.6,3.7,13.7,0.0,2.9,12.5,11.1,83,128,-8.5
Danilo Gallinari,24:08,.286,.214,.500,.286,0.0,10.8,4.7,17.5,2.0,0.0,6.0,29.2,71,125,-12.9
Solomon Hill,18:15,.968,.875,.250,1.250,0.0,28.4,12.4,8.7,2.6,0.0,0.0,14.3,205,121,10.8
Tony Snell,17:01,.500,.500,.333,.000,5.9,0.0,3.3,8.7,2.8,0.0,0.0,14.8,119,125,0.5
Bruno Fernando,10:34,1.000,1.000,.000,.000,0.0,49.1,21.4,0.0,0.0,0.0,0.0,4.0,200,123,-3.3
Skylar Mays,6:07,1.500,1.500,1.000,.000,0.0,0.0,0.0,26.0,0.0,0.0,0.0,6.9,280,131,11.4
Brandon Goodwin,5:20,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0,131,-17.6
