Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,240,.516,.453,.302,.419,20.0,78.7,48.5,63.9,7.9,7.3,11.3,100.0,103.9,99.9
CHI,240,.528,.476,.353,.282,21.3,80.0,51.5,63.9,5.9,5.0,14.3,100.0,99.9,103.9
