Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,240,.618,.582,.443,.405,23.3,80.0,50.6,46.2,6.4,11.6,11.4,100.0,122.8,131.4
PHO,240,.657,.608,.482,.289,20.0,76.7,49.4,75.0,4.3,6.8,9.7,100.0,131.4,122.8
