Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,39,79,.494,14,35,.400,23,32,.719,10,32,42,18,6,5,12,19,115
PHO,1,240,40,83,.482,21,40,.525,22,24,.917,8,33,41,30,4,3,10,23,123
