Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,30:11,.650,.605,.421,.211,0.0,13.5,7.9,25.6,0.0,0.0,8.8,34.5,124,107,4.9
Jae Crowder,28:57,.589,.545,.818,.182,0.0,17.6,10.2,4.1,0.0,2.6,0.0,18.8,119,104,2.8
Deandre Ayton,28:23,.727,.667,.000,.333,14.9,21.6,18.8,0.0,3.5,7.9,16.2,19.9,129,91,6.4
Chris Paul,28:03,.818,.818,.000,.000,0.0,10.9,6.3,37.9,7.0,0.0,26.7,24.5,126,93,12.6
Mikal Bridges,26:16,.518,.400,.400,.800,0.0,11.7,6.8,16.9,1.9,2.9,12.9,13.5,114,101,1.0
Cameron Payne,23:41,.742,.714,.571,.571,6.0,4.3,5.0,20.8,0.0,0.0,10.2,18.9,146,109,3.9
Langston Galloway,21:17,.750,.750,.250,.000,0.0,9.6,5.6,11.2,0.0,0.0,0.0,8.6,159,108,2.4
Dario Šarić,20:11,.500,.500,.429,.000,7.0,25.3,17.6,11.9,0.0,0.0,22.2,20.4,91,103,-7.9
Jevon Carter,17:56,.667,.667,.500,.000,0.0,11.4,6.6,13.7,0.0,0.0,14.3,17.9,116,108,1.5
Frank Kaminsky,10:35,.667,.667,.000,.000,0.0,28.9,16.8,12.0,0.0,0.0,0.0,13.0,140,103,4.7
Jalen Smith,4:29,1.042,1.000,.000,1.000,0.0,68.3,39.7,0.0,0.0,0.0,41.0,24.9,109,92,0.2
