Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,1,240,45,86,.523,13,36,.361,19,25,.760,10,35,45,26,10,6,18,14,122
SAC,0,240,45,96,.469,11,33,.333,18,24,.750,14,31,45,23,11,5,15,21,119
