Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,240,.629,.599,.419,.291,24.4,71.4,50.0,57.8,9.6,9.5,15.7,100.0,117.1,114.3
SAC,240,.558,.526,.344,.250,28.6,75.6,50.0,51.1,10.6,10.0,12.3,100.0,114.3,117.1
