Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jaylen Brown,38:03,13,26,.500,4,11,.364,9,9,1.000,1,10,11,3,4,0,3,3,39,-2
Marcus Smart,37:52,4,17,.235,1,10,.100,5,6,.833,0,0,0,6,5,0,3,6,14,-1
Evan Fournier,35:00,4,14,.286,2,9,.222,1,2,.500,0,7,7,1,5,1,3,3,11,+2
Tristan Thompson,18:04,1,3,.333,0,0,,0,0,,3,1,4,2,1,0,0,5,2,0
Semi Ojeleye,8:14,1,4,.250,0,2,.000,0,0,,1,1,2,0,0,0,0,0,2,-8
Payton Pritchard,32:58,9,16,.563,4,10,.400,6,7,.857,0,3,3,4,1,0,2,4,28,+1
Romeo Langford,21:35,2,5,.400,0,3,.000,1,1,1.000,1,3,4,0,0,1,1,0,5,-11
Luke Kornet,19:58,5,7,.714,0,1,.000,0,0,,2,5,7,4,0,3,1,0,10,+1
Aaron Nesmith,12:27,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,2,2,0
Grant Williams,11:07,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,2,1,2,2,-4
Jabari Parker,4:42,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+2
