Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,240,.532,.479,.505,.258,16.3,75.6,43.3,51.2,14.4,13.7,11.5,100.0,103.3,106.9
OKC,240,.614,.562,.370,.444,24.4,83.7,56.7,64.1,4.5,6.3,21.8,100.0,106.9,103.3
