Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dillon Brooks,27:42,.612,.591,.636,.091,0.0,12.1,6.3,16.4,1.8,0.0,14.9,20.9,115,116,0.4
Ja Morant,27:36,.620,.607,.357,.214,4.3,4.0,4.2,51.6,0.0,0.0,24.6,31.7,118,121,-1.0
Brandon Clarke,26:17,.636,.636,.364,.000,0.0,21.2,11.0,0.0,1.8,3.4,0.0,18.0,124,111,1.2
Xavier Tillman,21:19,.355,.375,.125,.125,5.6,26.2,16.3,15.3,2.3,8.3,0.0,17.0,102,105,-2.3
Kyle Anderson,20:45,.858,.875,.250,.375,0.0,26.9,13.9,6.2,7.0,0.0,17.7,23.5,129,100,10.1
De'Anthony Melton,32:18,.769,.769,.538,.000,7.4,10.4,9.0,7.6,0.0,5.5,0.0,17.3,159,116,6.3
Gorgui Dieng,26:41,.744,.714,.429,1.000,18.0,12.6,15.2,12.3,1.8,6.7,22.9,21.1,133,110,5.0
Tyus Jones,21:55,.444,.444,.333,.000,0.0,5.1,2.6,41.5,0.0,0.0,0.0,17.7,133,121,-3.2
Desmond Bane,20:47,.938,.938,.375,.000,5.8,16.1,11.1,12.4,0.0,0.0,11.1,18.6,160,119,9.7
John Konchar,14:40,.500,.500,.000,.000,8.2,45.7,27.6,0.0,0.0,0.0,33.3,8.8,83,113,-9.6
