Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,0,240,51,91,.560,17,35,.486,10,15,.667,10,35,45,34,7,7,14,23,129
SAS,1,240,39,83,.470,13,29,.448,21,26,.808,8,30,38,25,7,5,13,16,112
