Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dillon Brooks,27:42,5,11,.455,3,7,.429,1,1,1.000,0,3,3,4,1,0,2,1,14,+17
Ja Morant,27:36,8,14,.571,1,5,.200,2,3,.667,1,1,2,11,0,0,5,1,19,+9
Brandon Clarke,26:17,6,11,.545,2,4,.500,0,0,,0,5,5,0,1,1,0,1,14,+17
Xavier Tillman,21:19,3,8,.375,0,1,.000,0,1,.000,1,5,6,3,1,2,0,4,6,+4
Kyle Anderson,20:45,6,8,.750,2,2,1.000,2,3,.667,0,5,5,1,3,0,2,3,16,+3
De'Anthony Melton,32:18,8,13,.615,4,7,.571,0,0,,2,3,5,2,0,2,0,5,20,+11
Gorgui Dieng,26:41,4,7,.571,2,3,.667,5,7,.714,4,3,7,3,1,2,3,3,15,+13
Tyus Jones,21:55,4,9,.444,0,3,.000,0,0,,0,1,1,8,0,0,0,2,8,+7
Desmond Bane,20:47,6,8,.750,3,3,1.000,0,0,,1,3,4,2,0,0,1,1,15,0
John Konchar,14:40,1,2,.500,0,0,,0,0,,1,6,7,0,0,0,1,2,2,+4
