Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,240,.618,.590,.394,.191,23.8,85.7,48.6,56.3,7.8,9.0,10.5,100.0,122.3,129.1
IND,240,.697,.667,.230,.218,14.3,76.2,51.4,64.8,10.7,7.0,13.6,100.0,129.1,122.3
