Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,38:23,7,19,.368,1,8,.125,11,11,1.000,1,7,8,5,0,0,5,4,26,+11
RJ Barrett,33:00,7,12,.583,3,6,.500,2,3,.667,0,1,1,5,2,0,0,3,19,+11
Nerlens Noel,28:01,4,7,.571,0,0,,1,2,.500,5,8,13,1,1,4,0,3,9,+7
Reggie Bullock,27:22,4,11,.364,2,8,.250,0,0,,0,3,3,0,4,0,1,1,10,+11
Elfrid Payton,16:59,5,7,.714,1,2,.500,0,0,,1,3,4,3,0,0,1,0,11,+5
Alec Burks,26:09,2,9,.222,1,4,.250,3,4,.750,0,2,2,2,0,0,3,3,8,0
Derrick Rose,23:17,4,10,.400,0,1,.000,3,3,1.000,0,1,1,2,0,0,3,2,11,-7
Taj Gibson,19:32,0,3,.000,0,0,,2,2,1.000,2,2,4,1,1,0,0,1,2,-3
Immanuel Quickley,17:35,1,8,.125,1,6,.167,0,0,,0,5,5,0,0,0,0,1,3,0
Obi Toppin,5:00,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,0,1,2,-2
Kevin Knox,4:37,0,0,,0,0,,1,2,.500,1,1,2,0,1,0,0,0,1,-3
Frank Ntilikina,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
