Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Joe Ingles,29:23,7,11,.636,6,10,.600,1,2,.500,1,5,6,4,1,1,1,1,21,+15
Royce O'Neale,26:10,1,3,.333,0,2,.000,0,0,,3,10,13,1,1,0,0,2,2,+8
Rudy Gobert,25:50,9,12,.750,0,0,,1,2,.500,3,15,18,0,0,2,0,3,19,+44
Mike Conley,25:07,4,12,.333,1,6,.167,2,2,1.000,0,5,5,13,2,0,1,2,11,+46
Bojan Bogdanović,23:11,4,13,.308,3,8,.375,3,4,.750,0,0,0,4,1,0,4,1,14,+22
Jordan Clarkson,28:16,7,18,.389,4,9,.444,4,4,1.000,1,4,5,1,0,0,1,1,22,+9
Georges Niang,20:55,4,6,.667,3,5,.600,2,2,1.000,1,2,3,3,1,0,3,2,13,+17
Miye Oni,15:30,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,1,0,1,2,+23
Derrick Favors,14:16,1,2,.500,0,1,.000,0,0,,0,5,5,0,0,0,0,2,2,-14
Matt Thomas,6:59,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,1,0,4,-11
Trent Forrest,6:59,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-11
Elijah Hughes,4:45,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,1,0,0,-13
Jarrell Brantley,4:45,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-13
Ersan İlyasova,4:18,0,2,.000,0,1,.000,0,0,,0,2,2,0,1,0,0,0,0,-2
Juwan Morgan,3:36,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-5
