Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,42,88,.477,15,38,.395,24,25,.960,9,32,41,20,6,7,8,14,123
SAC,0,240,49,103,.476,11,29,.379,10,16,.625,18,33,51,25,3,3,7,19,119
