Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Davis,30:53,.567,.533,.133,.133,0.0,22.7,12.8,12.2,0.0,0.0,20.1,27.2,92,112,-4.3
LeBron James,28:21,.548,.500,.471,.412,9.2,10.6,10.0,32.4,0.0,0.0,16.6,35.9,104,115,1.1
Dennis Schröder,27:48,.418,.400,.333,.267,4.7,39.6,24.4,47.0,0.0,0.0,5.6,27.0,104,108,1.1
Kentavious Caldwell-Pope,23:03,.781,.625,.750,1.000,0.0,8.7,4.9,6.2,4.0,3.9,25.8,14.2,120,104,4.5
Marc Gasol,12:02,,,,,0.0,8.3,4.7,10.5,0.0,0.0,100.0,3.5,45,115,-12.1
Montrezl Harrell,32:15,.843,.857,.000,1.000,16.1,18.6,17.5,15.4,0.0,2.8,9.0,14.5,166,112,9.4
Kyle Kuzma,26:38,.631,.591,.273,.182,0.0,3.8,2.1,0.0,0.0,0.0,14.4,22.0,105,117,-3.9
Markieff Morris,19:00,.579,.500,.667,1.000,6.8,15.8,11.9,7.1,0.0,0.0,0.0,9.6,138,114,1.9
Alex Caruso,16:40,.300,.300,.800,.000,0.0,12.0,6.8,8.2,0.0,0.0,37.5,20.3,44,115,-15.3
Wesley Matthews,11:06,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,4.2,0.0,0.0,7.6,0,109,-7.6
Talen Horton-Tucker,10:51,1.042,1.000,.000,1.000,0.0,9.2,5.2,0.0,4.3,0.0,25.8,15.1,145,106,3.3
Quinn Cook,1:23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-6.3
