Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,240,39,81,.481,7,27,.259,20,24,.833,8,29,37,19,6,3,18,15,105
POR,0,240,45,98,.459,13,31,.419,18,23,.783,19,34,53,17,8,5,11,18,121
