Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Furkan Korkmaz,37:50,5,14,.357,1,7,.143,2,2,1.000,1,4,5,2,2,0,2,1,13,-3
Joel Embiid,33:32,14,21,.667,0,1,.000,9,9,1.000,1,4,5,1,1,1,5,1,37,-23
Tobias Harris,32:32,5,14,.357,0,2,.000,2,2,1.000,2,9,11,5,0,0,3,3,12,-26
Danny Green,26:52,1,5,.200,1,5,.200,0,0,,2,3,5,1,0,0,1,1,3,-17
Seth Curry,12:05,0,1,.000,0,0,,0,0,,0,2,2,1,1,0,0,0,0,-1
Matisse Thybulle,25:32,1,3,.333,1,3,.333,0,0,,1,1,2,0,0,1,0,1,3,-15
Shake Milton,24:17,4,9,.444,0,2,.000,4,5,.800,1,0,1,4,0,0,1,1,12,-21
Tyrese Maxey,20:49,5,8,.625,2,4,.500,3,4,.750,0,2,2,4,1,0,2,3,15,-3
Dwight Howard,10:29,1,2,.500,0,0,,0,2,.000,0,2,2,1,1,0,3,4,2,-2
Isaiah Joe,8:14,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,0,1,0,6,+9
Tony Bradley,3:54,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+11
Vincent Poirier,3:54,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,+11
