Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Collin Sexton,37:05,.676,.656,.250,.563,0.0,5.4,3.2,18.8,0.0,0.0,9.1,25.0,132,120,-2.0
Larry Nance,33:34,.658,.611,.111,.222,21.0,23.8,22.7,29.4,4.2,6.2,16.8,14.9,145,103,10.6
Isaac Okoro,33:32,.935,.900,.400,.400,0.0,8.9,5.2,17.8,0.0,0.0,25.4,9.9,147,120,-0.2
Darius Garland,32:33,.745,.692,.615,.308,0.0,18.4,10.8,24.8,1.5,0.0,11.9,21.7,143,114,4.4
Andre Drummond,27:13,.389,.389,.056,.000,15.6,40.4,30.1,21.0,1.7,0.0,21.7,35.6,80,110,-13.4
JaVale McGee,19:12,.874,.857,.143,.143,7.4,31.3,21.3,8.1,2.5,5.4,11.8,18.5,150,106,6.0
Cedi Osman,17:57,.611,.611,.667,.000,7.9,16.7,13.0,15.1,0.0,0.0,10.0,23.5,120,118,-1.2
Dean Wade,15:52,.875,.875,.500,.000,0.0,0.0,0.0,24.6,8.9,0.0,33.3,16.0,118,100,8.2
Damyean Dotson,13:32,.000,.000,1.000,.000,0.0,7.4,4.3,0.0,3.5,0.0,0.0,3.1,0,112,-7.0
Dylan Windler,9:29,.300,.300,.800,.000,0.0,0.0,0.0,0.0,10.0,0.0,16.7,26.7,54,99,-10.3
Marques Bolden,0:01,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,122,-1000.0
