Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,30:50,5,14,.357,1,4,.250,0,0,,1,4,5,7,2,2,3,0,11,+14
Dillon Brooks,27:59,8,13,.615,1,3,.333,8,9,.889,0,3,3,0,1,1,2,3,25,+25
Jonas Valančiūnas,26:30,7,14,.500,0,1,.000,2,2,1.000,6,9,15,0,0,0,1,3,16,+17
Grayson Allen,26:06,8,14,.571,4,9,.444,0,0,,1,4,5,2,0,0,2,1,20,+13
Kyle Anderson,23:02,3,5,.600,0,0,,0,0,,1,4,5,1,0,1,2,0,6,+11
Brandon Clarke,25:39,4,8,.500,0,0,,0,0,,2,7,9,2,2,5,1,1,8,-2
Desmond Bane,24:26,1,6,.167,1,3,.333,0,0,,1,2,3,2,0,1,0,0,3,-8
Justise Winslow,21:46,4,10,.400,0,2,.000,1,2,.500,1,6,7,3,3,0,2,2,9,-10
Tyus Jones,17:10,2,6,.333,0,2,.000,0,0,,0,0,0,2,3,0,0,0,4,-5
De'Anthony Melton,16:32,5,9,.556,4,6,.667,0,0,,1,3,4,0,1,0,4,0,14,-10
