Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bojan Bogdanović,37:23,10,15,.667,7,10,.700,4,4,1.000,0,7,7,5,0,0,0,1,31,+7
Royce O'Neale,34:12,3,9,.333,3,7,.429,0,0,,0,1,1,2,0,0,0,5,9,+16
Donovan Mitchell,33:50,10,18,.556,5,9,.556,5,6,.833,0,3,3,5,1,0,4,5,30,+6
Rudy Gobert,26:40,4,4,1.000,0,0,,4,5,.800,2,13,15,0,0,4,3,5,12,+9
Mike Conley,20:28,6,11,.545,4,7,.571,0,0,,0,4,4,2,1,0,2,0,16,+19
Joe Ingles,27:58,3,5,.600,2,4,.500,2,2,1.000,1,3,4,11,0,1,2,0,10,+10
Jordan Clarkson,23:36,6,15,.400,3,8,.375,0,0,,0,1,1,3,1,1,2,1,15,+10
Derrick Favors,21:00,3,4,.750,0,0,,1,1,1.000,3,4,7,3,2,3,2,1,7,+8
Georges Niang,10:28,2,5,.400,1,4,.250,0,0,,0,2,2,1,0,0,1,0,5,+10
Miye Oni,4:25,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,-10
