Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malachi Flynn,39:11,8,14,.571,2,3,.667,2,3,.667,0,2,2,11,2,0,3,3,20,+14
Gary Trent,32:59,17,19,.895,7,9,.778,3,3,1.000,0,7,7,4,1,0,1,2,44,+31
OG Anunoby,29:33,5,11,.455,3,6,.500,2,2,1.000,0,5,5,3,0,0,1,4,15,+22
Chris Boucher,25:51,4,11,.364,1,5,.200,0,0,,1,1,2,3,1,4,2,3,9,+15
DeAndre' Bembry,21:39,5,8,.625,0,1,.000,3,4,.750,1,3,4,2,0,3,5,0,13,+9
Yuta Watanabe,22:59,6,7,.857,2,2,1.000,0,0,,0,5,5,1,1,0,1,3,14,+6
Stanley Johnson,19:33,2,4,.500,0,2,.000,2,2,1.000,1,2,3,2,3,2,1,1,6,-1
Freddie Gillespie,18:16,3,4,.750,0,0,,0,0,,2,2,4,1,3,1,1,0,6,+10
Rodney Hood,17:34,2,5,.400,2,4,.500,0,0,,0,4,4,2,0,1,1,1,6,-8
Aron Baynes,12:25,1,3,.333,0,0,,0,0,,0,3,3,0,1,0,1,1,2,+2
