Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jimmy Butler,37:09,.600,.455,.091,1.000,8.8,13.2,11.1,39.4,1.4,0.0,0.0,19.4,150,111,8.4
Bam Adebayo,34:55,.535,.533,.000,.133,6.2,25.2,16.3,33.0,2.9,2.9,15.9,24.6,105,100,2.5
Tyler Herro,34:15,.667,.667,.600,.000,0.0,5.7,3.0,0.0,0.0,0.0,6.3,21.2,114,117,-0.9
Duncan Robinson,27:53,.500,.500,.889,.000,0.0,7.0,3.7,16.7,1.8,0.0,10.0,16.3,99,113,-1.9
Kelly Olynyk,27:02,.405,.333,.889,.222,8.1,32.6,21.0,0.0,1.9,3.8,9.2,18.3,87,99,-5.4
Goran Dragić,28:26,.437,.409,.364,.091,3.8,3.4,3.6,23.1,1.8,0.0,34.4,27.9,69,114,-13.4
Andre Iguodala,20:58,.500,.500,1.000,.000,0.0,9.3,4.9,13.6,4.8,0.0,25.0,8.7,91,104,-2.5
Avery Bradley,13:11,.700,.700,.200,.000,8.3,7.4,7.8,0.0,3.8,0.0,0.0,17.2,137,107,3.1
Precious Achiuwa,13:05,.527,.500,.000,1.500,0.0,29.9,15.8,0.0,7.7,0.0,0.0,23.1,108,89,4.8
Max Strus,3:06,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0,120,-21.9
