Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,1,240,37,83,.446,8,28,.286,12,14,.857,10,35,45,21,6,4,15,12,94
CLE,0,240,42,92,.457,11,29,.379,8,10,.800,12,34,46,28,8,7,10,16,103
