Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Théo Maledon,35:48,.233,.208,.417,.167,0.0,7.9,4.4,16.1,7.5,3.4,18.9,18.4,52,71,-2.3
Darius Bazley,34:15,.610,.538,.462,.308,0.0,33.0,18.3,10.2,0.0,7.0,11.9,20.3,109,82,3.6
Hamidou Diallo,32:49,.687,.556,.111,.667,7.1,20.1,14.3,5.1,4.1,0.0,34.0,22.4,95,79,-1.3
Al Horford,29:01,.751,.700,.400,.300,0.0,19.5,10.8,19.0,3.1,0.0,38.2,26.3,91,81,0.4
Luguentz Dort,9:04,.000,.000,.400,.000,0.0,0.0,0.0,29.4,0.0,0.0,0.0,22.9,24,92,-18.6
Justin Jackson,29:47,.222,.222,.556,.000,3.9,12.6,8.8,9.8,0.0,0.0,10.0,14.0,57,90,-11.0
Kenrich Williams,23:08,.973,1.063,.375,.500,10.1,16.3,13.5,19.3,0.0,0.0,9.3,19.3,170,89,16.5
Isaiah Roby,18:59,.658,.667,.111,.222,0.0,9.9,5.5,12.1,0.0,6.3,9.2,23.8,114,86,2.5
Mike Muscala,16:56,.508,.429,.714,.286,0.0,27.8,15.4,18.7,2.7,0.0,0.0,19.3,112,81,7.2
Darius Miller,10:13,.647,.000,1.000,3.000,0.0,27.6,15.3,0.0,4.4,11.7,0.0,9.4,143,70,9.0
