Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,1,240,36,83,.434,10,33,.303,22,26,.846,5,46,51,19,13,5,21,14,104
HOU,0,240,33,86,.384,12,46,.261,9,13,.692,5,36,41,21,11,4,20,18,87
