Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Andre Hunter,41:35,.698,.667,.238,.286,0.0,12.2,5.8,17.1,1.2,0.0,7.8,29.1,128,133,2.0
John Collins,37:24,.789,.789,.474,.000,3.1,20.3,11.4,14.5,0.0,0.0,5.0,25.2,142,133,6.8
Rajon Rondo,29:56,.509,.500,.500,.333,3.9,12.7,8.1,30.2,1.6,0.0,22.5,14.0,113,132,-4.7
Kevin Huerter,29:12,.364,.364,.545,.000,0.0,8.7,4.2,8.9,3.4,0.0,8.3,19.4,73,130,-8.4
Onyeka Okongwu,15:46,.694,1.000,.000,1.000,7.4,8.0,7.7,0.0,3.1,15.2,0.0,8.6,139,123,0.2
Cam Reddish,28:03,.256,.125,.625,.500,8.3,13.5,10.8,4.2,3.5,0.0,9.3,18.1,69,128,-12.6
Solomon Hill,20:14,.765,.700,.600,.400,0.0,6.2,3.0,20.4,2.4,4.0,0.0,13.7,163,131,7.7
Danilo Gallinari,18:40,.799,.688,.750,.750,0.0,13.5,6.5,16.2,0.0,0.0,0.0,26.9,163,135,11.1
Brandon Goodwin,14:16,.500,.500,.500,.000,0.0,0.0,0.0,43.5,0.0,0.0,50.0,13.2,98,140,-7.3
Tony Snell,4:54,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0,139,-21.3
