Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paul George,32:44,.727,.714,.571,.071,0.0,15.9,9.1,44.1,0.0,0.0,0.0,20.1,166,112,14.1
Kawhi Leonard,31:09,.559,.462,.308,.385,4.4,6.7,5.7,17.2,6.7,0.0,0.0,22.3,135,100,8.9
Ivica Zubac,24:54,.868,.750,.000,1.000,5.5,16.8,11.9,14.7,0.0,4.9,25.8,14.2,143,109,5.0
Marcus Morris,21:12,.722,.722,.556,.000,0.0,19.7,11.2,6.7,0.0,0.0,0.0,19.4,146,109,2.8
Reggie Jackson,20:30,.700,.700,.600,.000,0.0,25.5,14.5,12.3,0.0,0.0,28.6,15.6,104,107,-4.6
Nicolas Batum,27:44,.764,.600,.400,1.000,0.0,18.8,10.7,8.7,3.8,0.0,12.2,13.5,147,102,5.6
Terance Mann,22:43,.735,.700,.200,.200,6.0,13.8,10.4,0.0,0.0,0.0,8.4,23.9,136,113,-0.7
Lou Williams,20:16,.550,.409,.364,.545,6.8,5.1,5.8,6.7,7.8,0.0,12.8,35.2,109,98,2.7
Patrick Patterson,12:19,.500,.500,.000,.000,22.3,16.9,19.2,10.5,0.0,0.0,20.0,18.5,110,111,-7.7
Amir Coffey,6:56,.000,.000,1.000,.000,19.8,0.0,8.5,15.4,0.0,0.0,0.0,6.6,110,119,-6.6
Mfiondu Kabengele,6:31,.500,.500,.667,.000,0.0,16.0,9.1,0.0,0.0,0.0,0.0,21.0,104,111,-6.3
Daniel Oturu,6:31,.000,.000,.000,.000,21.0,0.0,9.1,0.0,0.0,0.0,0.0,21.0,35,119,-30.1
Luke Kennard,6:31,1.000,1.000,.750,.000,21.0,16.0,18.2,32.2,0.0,0.0,0.0,28.0,196,112,35.9
