Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Josh Jackson,28:31,13,21,.619,4,7,.571,1,2,.500,1,1,2,4,1,0,1,3,31,+11
Mason Plumlee,28:05,6,11,.545,0,0,,1,2,.500,3,8,11,7,1,1,1,2,13,+31
Saddiq Bey,26:05,3,8,.375,1,6,.167,4,4,1.000,1,3,4,1,1,0,0,2,11,+25
Jerami Grant,24:34,4,14,.286,1,4,.250,3,4,.750,0,4,4,4,0,0,2,1,12,+17
Saben Lee,23:30,3,7,.429,0,1,.000,2,2,1.000,1,6,7,3,1,0,1,1,8,+24
Cory Joseph,24:30,3,6,.500,0,0,,4,4,1.000,0,2,2,7,4,1,2,0,10,+5
Tyler Cook,23:26,2,5,.400,0,0,,0,0,,2,1,3,0,0,0,4,2,4,+12
Frank Jackson,21:04,4,6,.667,2,3,.667,3,4,.750,0,2,2,2,0,0,0,1,13,+13
Wayne Ellington,18:51,4,8,.500,3,6,.500,0,0,,1,4,5,1,0,1,0,0,11,+9
Isaiah Stewart,17:10,2,7,.286,0,1,.000,0,0,,1,6,7,2,0,2,2,6,4,-5
Deividas Sirvydis,4:14,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+3
