Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
De'Aaron Fox,39:39,7,17,.412,1,4,.250,5,9,.556,1,2,3,9,2,0,4,4,20,-16
Cory Joseph,36:16,0,2,.000,0,1,.000,2,2,1.000,3,4,7,1,0,0,0,4,2,-3
Buddy Hield,35:29,10,21,.476,3,11,.273,0,0,,0,4,4,3,1,0,1,3,23,+2
Marvin Bagley,35:16,10,19,.526,1,2,.500,5,5,1.000,5,6,11,2,2,0,0,1,26,-2
Hassan Whiteside,16:17,5,9,.556,0,0,,2,2,1.000,1,6,7,1,0,1,1,4,12,-4
Tyrese Haliburton,32:35,6,16,.375,2,5,.400,2,2,1.000,0,1,1,5,2,1,0,0,16,-7
DaQuan Jeffries,17:45,2,4,.500,0,2,.000,0,0,,1,1,2,0,1,0,0,0,4,-1
Nemanja Bjelica,11:52,3,7,.429,1,3,.333,2,2,1.000,0,3,3,1,0,0,0,0,9,-3
Jabari Parker,8:46,1,2,.500,0,1,.000,0,0,,1,2,3,0,0,1,1,1,2,-2
Justin James,6:05,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
