Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,0,240,44,98,.449,8,29,.276,18,22,.818,12,29,41,22,8,3,7,18,114
CHI,1,240,49,82,.598,11,23,.478,13,15,.867,2,36,38,24,5,8,14,23,122
