Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Beasley,38:42,.491,.441,.235,.176,5.0,10.6,7.7,0.0,1.2,0.0,9.8,21.4,97,112,-7.3
D'Angelo Russell,34:11,.510,.500,.286,.381,0.0,6.0,2.9,26.0,1.4,0.0,7.5,31.6,107,114,-0.2
Josh Okogie,31:33,.500,.500,.125,.000,9.1,9.7,9.4,7.8,0.0,2.5,11.1,11.6,113,115,-4.4
Karl-Anthony Towns,29:54,.394,.342,.263,.158,9.6,30.7,19.9,13.6,1.6,10.7,9.0,30.4,91,97,-0.8
Jake Layman,13:36,,,,,0.0,0.0,0.0,7.8,3.5,0.0,,0.0,229,113,-4.6
Ricky Rubio,26:42,.507,.438,.375,.250,0.0,15.3,7.4,27.2,1.8,0.0,10.1,15.1,118,108,-2.5
Anthony Edwards,22:20,.750,.750,.250,.000,0.0,4.6,2.2,7.7,4.2,0.0,0.0,21.9,150,109,9.9
Jarrett Culver,19:44,.888,.929,.429,.286,14.6,15.5,15.0,0.0,2.4,0.0,0.0,16.3,180,107,11.8
Naz Reid,17:36,.500,.500,.500,.000,0.0,11.6,5.6,14.8,2.7,0.0,11.1,20.8,100,109,0.5
Juan Hernangómez,5:15,.000,.000,.000,.000,18.3,0.0,9.4,0.0,0.0,0.0,0.0,7.8,67,120,-15.3
Ed Davis,0:27,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-7.7
