Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,240,.533,.510,.287,.178,24.0,59.6,41.2,46.7,8.8,8.3,7.6,100.0,113.4,108.5
UTA,240,.503,.436,.362,.394,40.4,76.0,58.8,41.7,4.9,5.6,14.0,100.0,108.5,113.4
