Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,240,.583,.554,.500,.163,16.7,86.4,52.3,62.8,9.0,10.0,8.4,100.0,115.1,107.1
LAL,240,.564,.529,.310,.207,13.6,83.3,47.7,48.8,6.0,10.9,12.9,100.0,107.1,115.1
