Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jarrett Allen,31:57,.786,.889,.000,.778,18.8,37.6,29.4,3.8,4.4,5.8,0.0,16.2,168,80,12.8
Kyrie Irving,29:35,.763,.763,.368,.000,0.0,18.7,10.6,24.9,4.8,0.0,9.5,30.4,137,89,15.5
Bruce Brown,23:07,.600,.600,.200,.000,0.0,24.0,13.5,22.7,0.0,0.0,16.7,11.1,127,98,-0.2
Taurean Prince,19:39,.424,.389,.556,.111,0.0,0.0,0.0,10.9,0.0,4.7,0.0,20.6,100,102,-5.9
Jeff Green,19:05,.333,.333,.333,.000,0.0,24.2,13.7,0.0,0.0,0.0,0.0,6.7,70,98,-9.7
Timothé Luwawu-Cabarrot,24:20,.611,.611,.556,.000,0.0,11.4,6.4,4.7,0.0,0.0,10.0,17.6,109,102,-5.0
Joe Harris,23:04,.714,.714,.571,.000,0.0,0.0,0.0,4.8,2.0,0.0,22.2,16.7,104,101,-1.0
Caris LeVert,21:27,.607,.556,.278,.222,0.0,4.3,2.4,35.1,4.4,0.0,9.2,43.5,120,94,7.6
Tyler Johnson,18:25,.600,.600,.800,.000,0.0,5.0,2.8,39.0,5.1,0.0,0.0,11.6,159,92,13.3
DeAndre Jordan,8:53,1.025,1.000,.000,.500,27.0,20.8,23.5,13.1,0.0,10.4,29.1,16.6,160,89,2.2
Landry Shamet,7:10,.644,.500,1.000,.667,0.0,12.9,7.3,14.8,0.0,0.0,0.0,23.2,145,102,5.0
Reggie Perry,7:10,.563,.500,.250,.250,0.0,64.4,36.4,17.3,0.0,0.0,40.3,44.5,70,85,-14.3
Chris Chiozza,6:08,,,,,19.6,0.0,8.5,15.1,0.0,15.1,,0.0,225,95,-4.8
