Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BRK,240,.650,.634,.387,.172,20.0,82.7,55.4,59.6,10.8,9.6,10.7,100.0,127.1,93.8
UTA,240,.490,.448,.395,.314,17.3,80.0,44.6,51.5,5.9,5.3,13.3,100.0,93.8,127.1
