Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ORL,240,.595,.546,.329,.316,10.3,72.7,38.9,44.4,5.4,5.4,11.3,100.0,111.9,123.8
LAL,240,.612,.603,.356,.161,27.3,89.7,61.1,48.9,8.7,9.8,10.6,100.0,123.8,111.9
