Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,1,240,36,76,.474,11,25,.440,20,24,.833,4,24,28,16,5,3,11,18,103
LAL,0,240,47,87,.540,11,31,.355,9,14,.643,9,35,44,23,8,5,11,18,114
