Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,40:38,8,16,.500,3,7,.429,0,2,.000,0,7,7,3,0,0,2,2,19,+7
Joel Embiid,36:36,11,20,.550,3,4,.750,13,13,1.000,0,8,8,5,3,3,5,1,38,+14
Seth Curry,36:18,11,14,.786,6,7,.857,0,0,,0,5,5,3,0,0,1,1,28,+16
Ben Simmons,35:43,7,9,.778,0,0,,3,6,.500,0,6,6,12,2,0,3,5,17,+6
Danny Green,30:18,5,10,.500,5,8,.625,0,0,,1,2,3,5,2,0,1,3,15,+14
Shake Milton,19:59,6,9,.667,1,3,.333,6,8,.750,0,0,0,3,1,0,4,3,19,-5
Matisse Thybulle,17:47,1,2,.500,0,0,,0,0,,0,0,0,1,1,1,0,3,2,-9
Dwight Howard,11:24,0,0,,0,0,,1,4,.250,0,4,4,0,0,2,0,2,1,-9
Tyrese Maxey,10:59,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,1,2,-9
Terrance Ferguson,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
