Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,40:35,9,22,.409,3,7,.429,12,13,.923,0,11,11,7,0,0,2,3,33,+9
Jaylen Brown,36:20,11,21,.524,1,4,.250,4,7,.571,1,5,6,0,2,0,2,4,27,-4
Daniel Theis,31:06,4,12,.333,0,4,.000,3,4,.750,4,5,9,1,1,1,2,4,11,+2
Payton Pritchard,28:43,1,5,.200,0,3,.000,0,0,,0,3,3,1,0,0,1,3,2,+8
Semi Ojeleye,23:04,3,5,.600,2,4,.500,1,2,.500,0,5,5,3,2,0,1,2,9,0
Grant Williams,24:47,0,0,,0,0,,1,2,.500,0,4,4,1,2,0,0,4,1,-7
Jeff Teague,22:03,3,7,.429,2,3,.667,0,0,,0,0,0,2,0,0,2,1,8,-11
Tristan Thompson,16:43,2,5,.400,0,0,,0,0,,1,1,2,0,0,0,0,0,4,-6
Javonte Green,12:14,3,3,1.000,0,0,,1,2,.500,1,3,4,0,2,1,0,3,7,-18
Carsen Edwards,4:25,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-3
