Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,40:35,.595,.477,.318,.591,0.0,30.3,14.8,32.7,0.0,0.0,6.7,33.4,123,115,8.9
Jaylen Brown,36:20,.561,.548,.190,.333,2.9,15.4,9.0,0.0,2.7,0.0,7.7,32.8,104,111,0.9
Daniel Theis,31:06,.400,.333,.333,.333,13.7,17.9,15.8,5.2,1.6,3.8,12.7,23.1,88,111,-7.1
Payton Pritchard,28:43,.200,.200,.600,.000,0.0,11.7,5.7,4.9,0.0,0.0,16.7,9.5,43,118,-13.5
Semi Ojeleye,23:04,.765,.800,.800,.400,0.0,24.2,11.8,21.0,4.3,0.0,14.5,13.6,136,106,10.1
Grant Williams,24:47,.568,,,,0.0,18.0,8.8,5.4,4.0,0.0,0.0,1.6,146,108,-1.6
Jeff Teague,22:03,.571,.571,.429,.000,0.0,0.0,0.0,14.8,0.0,0.0,22.2,18.6,93,121,-5.0
Tristan Thompson,16:43,.400,.400,.000,.000,6.4,6.7,6.5,0.0,0.0,0.0,0.0,13.6,92,119,-6.9
Javonte Green,12:14,.902,1.000,.000,.667,8.7,27.4,17.8,0.0,8.1,9.6,0.0,14.5,183,89,18.5
Carsen Edwards,4:25,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0,120,-28.9
