Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort,34:38,5,15,.333,1,7,.143,7,7,1.000,2,6,8,1,0,1,1,2,18,-18
Darius Bazley,32:21,6,12,.500,3,5,.600,5,8,.625,4,2,6,0,5,0,0,3,20,-17
Théo Maledon,31:06,5,11,.455,4,6,.667,6,7,.857,0,2,2,8,1,1,2,2,20,-18
Aleksej Pokusevski,25:29,3,10,.300,0,4,.000,2,2,1.000,1,2,3,0,1,2,4,0,8,-19
Moses Brown,6:50,1,2,.500,0,0,,0,0,,1,0,1,0,1,1,0,4,2,-8
Isaiah Roby,28:57,8,16,.500,1,4,.250,1,1,1.000,3,5,8,2,2,1,3,1,18,-2
Kenrich Williams,24:57,3,6,.500,0,1,.000,0,0,,1,2,3,1,1,1,1,3,6,+2
Sviatoslav Mykhailiuk,22:56,3,9,.333,0,3,.000,0,0,,1,1,2,2,0,0,2,0,6,-1
Ty Jerome,19:04,3,7,.429,1,3,.333,0,0,,0,3,3,4,0,0,1,1,7,-6
Tony Bradley,11:16,2,4,.500,0,0,,0,0,,1,2,3,0,1,0,2,1,4,-6
Jaylen Hoard,1:21,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-5
Justin Robinson,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
