Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,0,240,34,89,.382,14,45,.311,23,28,.821,17,30,47,25,10,4,14,22,105
CHO,1,240,40,77,.519,15,33,.455,18,24,.750,6,35,41,27,11,7,15,19,113
