Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,265,.464,.396,.417,.302,36.8,64.4,49.0,50.0,15.6,4.8,11.4,100.0,105.2,101.1
CHO,265,.510,.476,.506,.271,35.6,63.2,51.0,47.1,8.3,5.4,17.4,100.0,101.1,105.2
