Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,39,81,.481,8,30,.267,21,26,.808,5,34,39,19,7,12,16,22,107
IND,1,240,42,89,.472,9,23,.391,21,26,.808,7,31,38,21,10,9,9,21,114
