Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,37:39,.668,.575,.450,.450,0.0,6.7,3.3,17.1,0.0,0.0,11.1,32.7,125,129,1.5
Tomáš Satoranský,30:49,.840,.833,.667,1.333,4.0,8.2,6.1,19.7,0.0,0.0,45.7,13.0,111,129,-6.1
Lauri Markkanen,29:04,.437,.455,.545,.091,4.2,4.3,4.3,9.2,1.7,0.0,8.0,19.5,92,126,-6.0
Thaddeus Young,28:11,.739,.786,.143,.143,13.1,31.3,22.1,30.0,1.8,0.0,21.2,15.3,140,121,5.7
Patrick Williams,21:29,.381,.357,.286,.286,5.7,29.4,17.4,5.9,2.3,4.3,0.0,16.7,95,117,-1.6
Otto Porter,28:51,.846,.846,.538,.000,0.0,17.5,8.6,18.1,0.0,3.2,13.3,23.7,136,125,10.0
Coby White,28:17,.654,.654,.231,.000,4.4,13.4,8.8,11.1,0.0,0.0,18.8,25.8,104,128,-3.2
Wendell Carter,23:26,.444,.500,.200,.800,10.5,21.5,16.0,26.6,0.0,0.0,0.0,13.2,131,126,1.2
Denzel Valentine,20:18,.621,.583,.500,.167,0.0,24.9,12.3,20.0,2.5,0.0,13.4,16.7,121,121,4.1
Ryan Arcidiacono,16:56,.643,.600,.200,.200,0.0,7.5,3.7,8.3,5.9,0.0,0.0,14.7,136,116,3.4
