Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Pascal Siakam,37:50,11,20,.550,0,1,.000,10,14,.714,0,4,4,2,1,0,3,2,32,-11
Kyle Lowry,37:10,7,17,.412,2,8,.250,1,1,1.000,2,1,3,6,0,0,4,3,17,-6
Fred VanVleet,36:14,7,16,.438,3,7,.429,9,10,.900,1,4,5,6,4,0,1,3,26,+9
Aron Baynes,23:25,2,6,.333,1,3,.333,1,2,.500,3,7,10,0,1,0,3,3,6,-7
Terence Davis,18:57,4,7,.571,2,4,.500,2,2,1.000,1,1,2,0,1,1,1,3,12,-5
Yuta Watanabe,24:27,4,5,.800,2,3,.667,2,2,1.000,2,4,6,2,2,0,1,2,12,+10
Stanley Johnson,19:14,1,3,.333,1,3,.333,0,0,,1,0,1,1,3,0,1,2,3,+5
DeAndre' Bembry,17:40,3,5,.600,1,1,1.000,0,0,,0,0,0,3,2,1,0,3,7,+10
Chris Boucher,13:43,2,5,.400,0,0,,0,0,,1,2,3,0,0,0,0,4,4,-8
Matt Thomas,11:07,1,2,.500,1,2,.500,2,2,1.000,1,0,1,0,0,0,1,2,5,-4
Paul Watson,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
