Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,37:16,15,28,.536,5,12,.417,5,5,1.000,0,2,2,7,1,0,2,4,40,-5
Jeff Green,36:20,6,15,.400,2,7,.286,9,13,.692,0,4,4,1,0,1,2,2,23,-2
Joe Harris,33:48,7,11,.636,2,3,.667,0,0,,4,4,8,2,2,0,2,0,16,+3
LaMarcus Aldridge,29:00,3,8,.375,0,1,.000,2,2,1.000,1,5,6,2,1,2,2,2,8,+7
James Harden,4:22,0,1,.000,0,1,.000,0,0,,0,1,1,3,0,0,0,0,0,+1
Timothé Luwawu-Cabarrot,31:56,2,7,.286,1,4,.250,4,4,1.000,1,2,3,3,1,1,0,2,9,+1
Bruce Brown,21:17,2,5,.400,0,1,.000,0,0,,0,5,5,3,0,1,0,1,4,-20
Alize Johnson,17:17,6,10,.600,0,1,.000,0,0,,2,5,7,1,0,0,0,1,12,+11
Nicolas Claxton,16:32,0,3,.000,0,0,,0,2,.000,3,3,6,3,1,1,0,2,0,+2
Chris Chiozza,12:12,1,4,.250,0,2,.000,0,0,,0,3,3,2,0,0,2,0,2,+12
