Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,31:28,10,17,.588,4,8,.500,2,2,1.000,1,10,11,7,1,0,4,2,26,+30
Andrew Wiggins,30:49,7,12,.583,3,5,.600,1,3,.333,2,5,7,3,0,0,1,3,18,+27
Kelly Oubre,30:37,4,11,.364,2,4,.500,6,8,.750,3,6,9,0,1,1,0,3,16,+1
Draymond Green,25:33,4,7,.571,1,3,.333,0,0,,0,1,1,6,0,0,1,0,9,+24
James Wiseman,25:20,8,11,.727,0,0,,4,5,.800,1,5,6,4,0,0,0,4,20,+17
Brad Wanamaker,20:44,1,6,.167,1,5,.200,0,0,,0,5,5,4,2,0,3,2,3,+11
Kent Bazemore,19:30,4,7,.571,1,3,.333,0,0,,1,1,2,1,1,0,2,2,9,+3
Eric Paschall,16:03,3,8,.375,0,2,.000,1,2,.500,0,3,3,3,0,0,0,1,7,-1
Kevon Looney,13:38,1,1,1.000,0,0,,0,0,,1,4,5,2,1,1,1,2,2,+13
Damion Lee,13:25,1,5,.200,0,4,.000,0,0,,1,4,5,1,0,0,0,1,2,-8
Jordan Poole,8:56,3,6,.500,3,4,.750,0,0,,0,0,0,0,0,0,2,2,9,-5
Mychal Mulder,3:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
