Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,31:28,.727,.706,.471,.118,3.7,27.2,17.3,34.7,1.5,0.0,18.3,29.3,126,93,9.0
Andrew Wiggins,30:49,.676,.708,.417,.250,7.6,13.9,11.2,13.3,0.0,0.0,7.0,19.6,133,101,4.4
Kelly Oubre,30:37,.551,.455,.364,.727,11.5,16.8,14.5,0.0,1.5,2.6,0.0,20.0,127,95,3.0
Draymond Green,25:33,.643,.643,.429,.000,0.0,3.4,1.9,29.3,0.0,0.0,12.5,13.2,135,105,2.9
James Wiseman,25:20,.758,.727,.000,.455,4.6,16.9,11.7,24.6,0.0,0.0,0.0,22.0,164,99,11.3
Brad Wanamaker,20:44,.250,.250,.833,.000,0.0,20.7,11.9,21.2,4.5,0.0,33.3,18.3,60,89,-7.2
Kent Bazemore,19:30,.643,.643,.429,.000,6.0,4.4,5.1,6.8,2.4,0.0,22.2,19.5,101,99,-1.9
Eric Paschall,16:03,.394,.375,.250,.250,0.0,16.0,9.2,24.2,0.0,0.0,0.0,23.3,101,100,-3.5
Kevon Looney,13:38,1.000,1.000,.000,.000,8.6,25.1,18.1,16.6,3.4,5.8,50.0,6.2,132,85,7.1
Damion Lee,13:25,.200,.200,.800,.000,8.7,25.6,18.4,8.4,0.0,0.0,0.0,15.7,72,96,-10.8
Jordan Poole,8:56,.750,.750,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.8,90,105,-1.1
Mychal Mulder,3:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-6.5
