Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dennis Schröder,37:46,10,18,.556,1,3,.333,0,0,,0,2,2,10,0,0,2,1,21,+23
Kentavious Caldwell-Pope,33:09,4,9,.444,2,6,.333,0,0,,0,5,5,3,2,0,0,1,10,+9
Anthony Davis,31:22,8,15,.533,1,4,.250,1,2,.500,1,7,8,3,0,2,5,3,18,+6
Kyle Kuzma,29:47,5,9,.556,4,6,.667,0,0,,1,6,7,1,0,0,0,1,14,+17
Andre Drummond,25:09,6,8,.750,0,0,,1,2,.500,2,9,11,0,1,2,0,3,13,+6
Montrezl Harrell,22:51,7,10,.700,0,0,,4,4,1.000,4,1,5,0,3,0,1,4,18,+5
Markieff Morris,16:38,1,6,.167,0,4,.000,0,0,,0,3,3,1,1,1,1,0,2,+5
Talen Horton-Tucker,16:20,2,4,.500,0,1,.000,0,2,.000,0,0,0,2,1,0,1,1,4,+3
Alex Caruso,14:06,2,3,.667,1,2,.500,2,2,1.000,1,1,2,2,0,0,1,2,7,-9
Ben McLemore,12:52,2,5,.400,2,5,.400,1,2,.500,0,1,1,1,0,0,0,2,7,-10
