Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jonas Valančiūnas,36:33,.700,.700,.000,.000,6.0,25.7,16.1,4.3,1.4,0.0,9.1,13.6,129,107,0.9
Ja Morant,34:01,.450,.375,.125,.250,6.4,6.1,6.3,38.5,1.5,0.0,22.0,30.2,94,112,-3.0
Dillon Brooks,33:49,.500,.500,.300,.000,3.2,6.2,4.7,14.9,0.0,0.0,13.0,30.6,90,115,-5.7
Kyle Anderson,18:05,.200,.200,.200,.000,0.0,28.9,14.7,0.0,0.0,0.0,0.0,12.5,43,109,-14.1
Desmond Bane,17:04,.850,.800,.800,.400,6.4,18.3,12.5,0.0,0.0,0.0,25.4,20.8,117,112,-0.2
Brandon Clarke,29:55,.672,.643,.357,.143,0.0,14.0,7.1,5.9,1.7,8.8,6.3,23.9,121,102,9.4
De'Anthony Melton,23:30,.643,.643,.714,.000,4.6,13.3,9.1,36.2,2.1,3.7,12.5,15.3,134,105,13.0
Justise Winslow,21:38,.500,.500,.500,.000,5.0,33.8,19.7,33.3,0.0,4.0,14.3,14.6,116,105,7.1
Tyus Jones,13:59,.833,.833,.667,.000,0.0,0.0,0.0,20.7,7.2,0.0,25.0,12.9,126,100,8.6
Xavier Tillman,11:26,.000,.000,.000,.000,0.0,18.3,9.3,0.0,0.0,0.0,50.0,7.9,0,112,-13.3
