Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Bazley,37:52,7,19,.368,1,6,.167,11,13,.846,2,5,7,3,0,0,1,3,26,-11
Kenrich Williams,35:09,5,10,.500,2,4,.500,3,4,.750,3,4,7,3,0,0,2,5,15,-13
Aleksej Pokusevski,30:02,3,11,.273,2,8,.250,0,2,.000,0,4,4,5,1,0,6,2,8,-2
Théo Maledon,29:11,5,15,.333,2,5,.400,2,2,1.000,0,7,7,5,0,0,3,2,14,-10
Moses Brown,16:23,0,3,.000,0,0,,0,0,,2,4,6,0,1,1,1,4,0,-14
Sviatoslav Mykhailiuk,25:20,4,7,.571,3,5,.600,0,0,,0,2,2,3,0,0,1,1,11,-3
Ty Jerome,20:15,3,6,.500,3,5,.600,2,2,1.000,0,5,5,3,1,0,1,0,11,+4
Tony Bradley,19:53,7,9,.778,0,0,,2,2,1.000,1,2,3,0,2,0,2,5,16,-3
Jaylen Hoard,15:12,2,2,1.000,0,0,,2,2,1.000,1,5,6,1,0,1,1,2,6,+2
Justin Robinson,10:43,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,2,0,-10
