Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Khris Middleton,37:08,5,13,.385,0,3,.000,3,3,1.000,2,6,8,5,1,0,6,4,13,-16
Giannis Antetokounmpo,37:05,8,20,.400,0,4,.000,7,13,.538,1,11,12,8,2,0,5,6,23,-8
Bryn Forbes,28:48,4,8,.500,3,7,.429,0,0,,2,3,5,1,1,0,0,1,11,+3
Donte DiVincenzo,26:40,6,15,.400,2,6,.333,0,0,,2,5,7,4,0,0,1,3,14,+3
Brook Lopez,20:23,4,7,.571,1,3,.333,3,3,1.000,2,2,4,0,1,2,1,1,12,-11
Pat Connaughton,29:21,2,4,.500,1,3,.333,2,2,1.000,0,3,3,2,0,0,0,3,7,-11
D.J. Augustin,24:59,3,9,.333,3,7,.429,0,0,,0,3,3,1,0,0,0,1,9,-16
Bobby Portis,19:16,1,3,.333,0,0,,0,0,,3,4,7,2,0,0,2,2,2,-18
Thanasis Antetokounmpo,7:41,2,6,.333,0,0,,1,2,.500,3,0,3,0,0,0,0,2,5,+6
Torrey Craig,7:20,0,3,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-3
Jaylen Adams,1:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
