Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,240,.585,.547,.372,.349,26.2,84.4,56.3,51.2,10.5,6.8,17.5,100.0,110.5,101.9
WAS,240,.563,.528,.330,.182,15.6,73.8,43.7,53.7,8.6,7.4,15.2,100.0,101.9,110.5
