Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,0,240,47,94,.500,16,37,.432,26,35,.743,9,26,35,27,9,2,13,27,136
PHI,1,240,50,81,.617,18,29,.621,23,33,.697,1,34,35,33,9,6,16,21,141
