Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,38:57,8,18,.444,3,6,.500,1,4,.250,0,8,8,12,3,1,6,4,20,-4
Bradley Beal,38:15,20,35,.571,7,10,.700,13,15,.867,4,3,7,5,1,0,4,3,60,-9
Thomas Bryant,33:55,4,6,.667,0,2,.000,3,3,1.000,2,4,6,1,0,0,0,4,11,-14
Rui Hachimura,24:09,2,4,.500,1,1,1.000,3,4,.750,0,2,2,0,0,0,0,1,8,-13
Deni Avdija,15:31,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,1,0,3,1,-9
Dāvis Bertāns,32:58,6,15,.400,4,12,.333,1,1,1.000,1,3,4,1,2,0,2,3,17,+1
Ish Smith,23:05,4,8,.500,0,2,.000,1,2,.500,1,4,5,5,2,0,1,2,9,+5
Robin Lopez,14:05,1,3,.333,0,1,.000,3,4,.750,1,1,2,1,0,0,0,1,5,+9
Raul Neto,11:34,2,4,.500,1,2,.500,0,0,,0,0,0,2,1,0,0,3,5,+10
Jerome Robinson,5:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-3
Anthony Gill,2:25,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+2
