Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,0,240,43,104,.413,12,33,.364,25,34,.735,13,36,49,27,9,3,7,22,123
BRK,1,240,40,81,.494,14,32,.438,28,31,.903,7,44,51,25,5,9,20,24,122
