Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Donovan Mitchell,27:21,11,18,.611,5,8,.625,0,0,,0,6,6,7,1,0,0,1,27,+38
Royce O'Neale,26:14,3,4,.750,1,2,.500,0,0,,0,6,6,2,2,0,2,1,7,+38
Mike Conley,24:47,6,12,.500,3,6,.500,3,3,1.000,0,4,4,2,2,0,0,1,18,+27
Bojan Bogdanović,23:51,5,8,.625,4,6,.667,4,5,.800,0,3,3,3,0,0,2,0,18,+36
Rudy Gobert,23:32,2,3,.667,0,0,,4,4,1.000,4,7,11,0,0,3,1,2,8,+27
Joe Ingles,25:32,1,6,.167,1,6,.167,0,0,,0,7,7,3,1,0,1,2,3,+1
Jordan Clarkson,20:47,1,15,.067,1,11,.091,0,0,,0,2,2,0,0,0,2,0,3,-6
Derrick Favors,16:47,2,4,.500,0,0,,2,2,1.000,5,5,10,1,0,2,0,4,6,+9
Georges Niang,16:10,5,9,.556,5,8,.625,0,0,,0,0,0,0,0,0,0,1,15,-8
Miye Oni,9:10,1,4,.250,1,4,.250,0,0,,0,1,1,2,0,1,0,1,3,-3
Trent Forrest,9:10,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,2,0,0,-3
Elijah Hughes,4:29,1,2,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,0,3,0
Juwan Morgan,4:29,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2,0
Jarrell Brantley,4:06,2,3,.667,1,2,.500,0,0,,0,0,0,1,0,0,0,1,5,0
Ersan İlyasova,3:35,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,-6
